2.931499999999999773e+02,3.231499999999999773e+02,3.731499999999999773e+02,4.231499999999999773e+02,4.731499999999999773e+02,5.231499999999999773e+02,5.731499999999999773e+02,6.231499999999999773e+02,6.731499999999999773e+02,7.231499999999999773e+02,7.731499999999999773e+02,8.231499999999999773e+02,8.731499999999999773e+02,9.231499999999999773e+02,9.731499999999999773e+02,1.023149999999999977e+03,1.073150000000000091e+03,1.123150000000000091e+03,1.173150000000000091e+03,1.223150000000000091e+03,1.273150000000000091e+03
4.010000000000000000e+02,3.980000000000000000e+02,3.950000000000000000e+02,3.910000000000000000e+02,3.880000000000000000e+02,3.840000000000000000e+02,3.810000000000000000e+02,3.780000000000000000e+02,3.740000000000000000e+02,3.710000000000000000e+02,3.670000000000000000e+02,3.640000000000000000e+02,3.600000000000000000e+02,3.570000000000000000e+02,3.540000000000000000e+02,3.500000000000000000e+02,3.470000000000000000e+02,3.440000000000000000e+02,3.400000000000000000e+02,3.370000000000000000e+02,3.340000000000000000e+02
