2.931499999999999773e+02,3.231499999999999773e+02,3.731499999999999773e+02,4.231499999999999773e+02,4.731499999999999773e+02,5.231499999999999773e+02,5.731499999999999773e+02,6.231499999999999773e+02,6.731499999999999773e+02,7.231499999999999773e+02,7.731499999999999773e+02,8.231499999999999773e+02,8.731499999999999773e+02,9.231499999999999773e+02,9.731499999999999773e+02,1.023149999999999977e+03,1.073150000000000091e+03,1.123150000000000091e+03,1.173150000000000091e+03,1.223150000000000091e+03,1.273150000000000091e+03
3.880000000000000000e+02,3.900000000000000000e+02,3.940000000000000000e+02,3.980000000000000000e+02,4.010000000000000000e+02,4.060000000000000000e+02,4.100000000000000000e+02,4.150000000000000000e+02,4.190000000000000000e+02,4.240000000000000000e+02,4.300000000000000000e+02,4.350000000000000000e+02,4.410000000000000000e+02,4.470000000000000000e+02,4.530000000000000000e+02,4.590000000000000000e+02,4.660000000000000000e+02,4.720000000000000000e+02,4.790000000000000000e+02,4.870000000000000000e+02,4.940000000000000000e+02
