2.931499999999999773e+02,3.231499999999999773e+02,3.731499999999999773e+02,4.231499999999999773e+02,4.731499999999999773e+02,5.231499999999999773e+02,5.731499999999999773e+02,6.231499999999999773e+02,6.731499999999999773e+02,7.231499999999999773e+02,7.731499999999999773e+02,8.231499999999999773e+02,8.731499999999999773e+02,9.231499999999999773e+02,9.731499999999999773e+02,1.023149999999999977e+03,1.073150000000000091e+03,1.123150000000000091e+03,1.173150000000000091e+03
1.669999999999999929e+01,1.700000000000000000e+01,1.719999999999999929e+01,1.750000000000000000e+01,1.769999999999999929e+01,1.780000000000000071e+01,1.800000000000000000e+01,1.810000000000000142e+01,1.819999999999999929e+01,1.839999999999999858e+01,1.850000000000000000e+01,1.864999999999999858e+01,1.880000000000000071e+01,1.896999999999999886e+01,1.914000000000000057e+01,1.933999999999999986e+01,1.955000000000000071e+01,1.978000000000000114e+01,2.005000000000000071e+01
